id,source_situation,source_emotion_big,source_emotion_small,source_dialogue,diary,summary
train_418,"대인관계(부부, 자녀)",불안,조심스러운,아들이 요즘 한창 인상을 쓰고 다니는데 어떻게 말을 걸어야 할지 조심스러워. 아들에게 말 걸기가 조심스러우시군요. 아들에게 인상 쓰지 말라고 말해야 할지 고민 중이야. 말을 해야 할지 고민 중이시군요. 어떻게 하는 것이 가장 좋을 방법일까요? 인상을 쓰고 다니면 본인과 아들을 보는 사람들의 기분이 좋지는 않을 테니 아들에게 맛있는 걸 먹으며 말해야겠어. 맛있는 걸 드시며 이야기가 잘 되었으면 좋겠어요.,"요즘 아들이 인상을 쓰고 다니는 게 걱정이야. 어떻게 말을 걸어야 할지 고민하다가, 맛있는 걸 먹으면서 이야기해보려고 해. 아들이 좋아하는 간식을 준비해두고, 그때는 좀 더 편하게 대화할 수 있을 것 같아. 아들이 웃는 모습을 다시 보고 싶어.",1. 아들이 인상을 쓰고 있는 모습이 자주 보인다. 2. 엄마는 아들에게 맛있는 간식을 준비하고 있다. 3. 따뜻한 분위기 속에서 대화를 나누려는 엄마의 마음이 느껴진다.
train_419,"대인관계(부부, 자녀)",불안,조심스러운,크리스마스 선물을 숨기고 없는 척하다가 아이들이 자는 사이에 몰래 주려고. 조금 더 자세히 이야기를 듣고 싶어요. 아이들이 왜 없는 척했냐고 하면 뭐라고 해야 할지 고민 중이야. 어떤 말을 할지 고민 중이시군요. 어떻게 말하는 게 가장 좋은 방법일까요? 산타 할아버지가 와서 줬다고 해야 할 것 같아. 산타 할아버지가 줬다고 말하려고 하시는군요.,오늘 크리스마스 선물을 숨겨놓고 아이들이 자는 사이에 몰래 주려고 해. 아이들이 왜 없는 척했냐고 물어보면 뭐라고 대답해야 할지 고민 중이야. 산타 할아버지가 와서 줬다고 해야 할 것 같아. 아이들이 기뻐할 모습이 벌써부터 기대돼.,1. 크리스마스 선물이 조용히 숨겨져 있다. 2. 아이들이 잠든 방 안은 고요하고 따뜻하다. 3. 산타 할아버지의 선물에 대한 기대감이 방 안을 가득 채운다.
train_422,"대인관계(부부, 자녀)",슬픔,마비된,아들이 나랑 대화를 안 할려고 해서 마음이 안 좋네. 아드님이 대화를 하려고 하지 않아 속상하시군요. 어떻게 하면 좋을까요? 아들이 좋아하는 관심사가 뭔지 알아봐야겠어. 그러면 대화할 수 있지 않을까? 아드님의 관심사를 파악해 대화하려고 하시는 군요.,아들이 나랑 대화를 잘 안 하려고 해서 마음이 좀 아프네. 아들이 좋아하는 게 뭔지 알아보려고 해. 그걸 알면 대화도 좀 더 잘할 수 있을 것 같아. 오늘은 아들이 어떤 생각을 하고 있을지 궁금해지더라.,"1. 아들이 나를 피하는 듯한 표정으로 조용히 앉아 있다. 2. 방 안은 조용하고, 아들의 작은 손이 장난감을 쥐고 있다. 3. 창밖으로 햇살이 들어와 방 안을 따뜻하게 감싸고 있다."
train_423,"대인관계(부부, 자녀)",기쁨,안도,아들이랑 싸웠는데 아들이 먼저 사과를 해서 다행이야. 아드님이 먼저 사과를해서 다행이라 느끼시는군요. 응 잘못을 뉘우치는거 같더라고. 기특하게. 잘못을 뉘우치고 먼저 사과한 아드님을 기특하다 생각하시는 군요.,"오늘 아들이랑 싸웠는데, 아들이 먼저 사과하더라. 그 모습이 너무 기특했어. 잘못을 뉘우치는 모습이 참 예쁘고, 마음이 따뜻해졌어. 아들이 이렇게 성장하고 있구나 싶어서 뿌듯했어.",1. 아들이 사과하는 모습이 눈에 띄게 기특하다. 2. 아이의 표정에서 반성과 성장이 느껴진다. 3. 따뜻한 분위기 속에서 서로의 마음이 가까워진다.
train_426,"대인관계(부부, 자녀)",슬픔,슬픔,요새 아들과의 관계가 별로 안 좋아서 슬퍼. 아드님과 관계가 좋지 않아 슬프신 상황이시군요. 어떻게 하면 관계가 좋아질 수 있을까요? 아들이 좋아하는 음식을 차려주면서 먼저 다가가보려고. 아드님님과의 관계회복을 위해 아드님이 좋아하는 음식을 차려주면서 먼저 다가가실 계획이시군요.,"요즘 아들과의 관계가 좀 안 좋아서 마음이 아프네. 아들이 좋아하는 음식을 차려주면서 먼저 다가가 보려고 해. 그 모습이 아들이 웃는 모습으로 바뀌길 바라면서, 오늘은 어떤 음식을 해줄까 고민 중이야.","1. 아들이 좋아하는 음식을 준비하는 엄마의 모습이 보인다.  
2. 주방에서 재료를 손질하며 아들의 웃음을 상상하고 있다.  
3. 따뜻한 음식 냄새가 방 안에 퍼져 아들의 기분을 좋게 만들고 있다."
train_427,"대인관계(부부, 자녀)",기쁨,안도,어제 내 딸이랑 화해했어. 정말 다행이야. 따님과 화해해서 다행이라 생각하시는 군요. 따님과는 앞으로 어떻게 지내실 건가요? 다시는 싸우지 않기 위해 내가 많이 노력할꺼야. 따님과 싸우지 않기위해 노력하실 계획이시군요.,"어제 딸이랑 화해했어. 싸우고 나서 마음이 무거웠는데, 다시 웃으면서 이야기하니까 정말 다행이더라. 앞으로는 더 잘 지내려고 노력할 거야. 딸이랑 함께하는 시간이 소중하니까.",1. 딸과 함께 웃으며 이야기를 나누는 모습이 따뜻하다. 2. 서로의 마음을 이해하고 화해하는 순간이 평화롭다. 3. 작은 손을 잡고 함께하는 시간이 소중하게 느껴진다.
train_431,"대인관계(부부, 자녀)",상처,버려진,아들과 싸우고 나서 아들이 나한테 아무말도 안해서 소외감을 느껴. 많이 외로우시겠어요. 아드님과의 사이를 어떻게 회복하실 건가요? 이번에 아들 생일때 선물 주면서 화해 해야지. 아들 생일때 선물 주면서 화해하실 생각이시군요. 꼭 성공하길 바라요.,아들과 싸우고 나서 아들이 나한테 아무 말도 안 해서 많이 외로웠어. 아들 생일 때 선물 주면서 화해해야지. 아들이 웃는 모습을 다시 보고 싶어. 생일 선물 고르는 게 기대되네.,1. 아들이 조용히 방 안에 앉아 있다. 2. 생일 선물을 고르는 엄마의 손길이 바쁘다. 3. 아들의 웃음소리를 기다리는 마음이 따뜻하게 느껴진다.
train_432,"대인관계(부부, 자녀)",기쁨,기쁨,오랜만에 아들이랑 놀이공원가니까 재미있었어. 신나셨겠네요. 아들과 어떤 놀이기구에 탔나요? 아들이 회전목마 타고싶다고 해서 같이 탔어. 아드님과 놀이공원에서 즐거운 시간을 보내셨군요.,"오늘 아들이랑 놀이공원에 갔어. 아들이 회전목마를 타고 싶다고 해서 같이 탔는데, 정말 신나하더라. 회전목마가 돌아갈 때 아들이 웃는 모습이 너무 귀여웠어. 놀이공원에서 즐거운 시간을 보냈다.",1. 아들이 회전목마에 앉아 신나게 웃고 있다. 2. 화려한 조명이 놀이공원을 밝히고 있다. 3. 아들과 함께하는 즐거운 순간이 따뜻하게 기억된다.
train_441,"대인관계(부부, 자녀)",분노,짜증내는,오늘 딸이 머리를 감고 머리카락을 치우지 않아서 짜증이 나. 어쩜 좋을까? 딸이 머리를 감은 후 머리카락을 치우지 않아 속상하시군요. 딸 버릇을 고칠 수 있는 좋은 방법이 없을까? 딸의 버릇을 고치고 싶으시군요. 이 문제에 관해 딸과 어떻게 상의할 수 있을까요? 딸한테 선물을 주면서 한번 이야기를 다시 해봐야겠어. 선물을 주면서 딸과 대화하려 하시는군요.,오늘 딸이 머리를 감고 나서 머리카락을 치우지 않아서 좀 짜증났어. 어떻게 하면 딸이 머리카락을 잘 치울 수 있을까 고민했지. 딸한테 선물을 주면서 다시 이야기해보려고 해. 딸이 좋아하는 걸 주면 좀 더 잘 듣지 않을까 싶어.,1. 딸이 머리를 감고 나서 물기가 있는 머리카락이 흩어져 있다. 2. 작은 손이 머리카락을 치우지 않고 방 안에 널브러져 있다. 3. 엄마가 딸에게 선물을 주기 위해 미소를 지으며 다가가고 있다.
train_442,"대인관계(부부, 자녀)",분노,툴툴대는,내가 요리한 음식을 먹고 아들이 맛없다고 반찬 투정해서 짜증 나. 아드님이 반찬 투정을 해서 속상하셨군요. 맛이 없더라도 맛있다고 한 마디 해주면 덧나나? 이 화를 어떻게 풀어야 할지 고민 중이야. 어떻게 하면 화가 나는 지금의 감정이 누그러질 수 있을까요? 앞으로는 반찬투정하지 말라고 아들을 불러다 따끔하게 혼내야겠어. 아드님을 따끔하게 훈계하실 생각이시군요.,"오늘 아들이 내가 만든 음식을 맛없다고 투정하더라. 그 모습에 짜증이 나서 혼내고 싶었지만, 속상한 마음이 더 컸어. 그래도 아들이 맛있다고 한 마디 해주면 좋을 텐데, 어떻게 해야 할지 고민이야. 앞으로는 반찬 투정하지 말라고 따끔하게 이야기해야겠어.","1. 아들이 식탁에 앉아 반찬을 쳐다보며 불만스러운 표정을 짓고 있다.  
2. 엄마는 아들의 반응에 짜증이 나서 고민하는 모습이다.  
3. 식탁 위에는 정성스럽게 차려진 반찬들이 놓여 있다."
train_444,"대인관계(부부, 자녀)",분노,성가신,아들 교육을 어떻게 해야 할지 고민이야. 아드님의 교육에 대한 부분이 고민이시군요. 어떤 이유에서 고민이 되시나요? 자기가 원하는 것을 얻기 위해서 심하게 떼를 써. 원하는 것을 얻으려고 너무 떼를 써서 문제군요. 어떤 방법으로 해결해야 할까요? 아이의 교육에 관한 책을 읽어봐야겠어. 영상도 찾아보고 실천해보려고. 아드님을 잘 교육할 수 있는 좋은 방법을 찾으시면 좋겠어요.,요즘 아들이 원하는 걸 얻으려고 떼를 많이 써서 고민이야. 어떻게 교육을 해야 할지 생각해봤어. 책도 읽고 영상도 찾아보면서 좋은 방법을 찾아봐야겠다. 아들이 더 잘 자라길 바라는 마음이 커.,1. 아들이 떼를 쓰며 원하는 것을 얻으려 애쓰고 있다. 2. 엄마는 아들을 위해 교육 방법을 고민하고 있다. 3. 책과 영상을 통해 아들을 잘 교육할 방법을 찾으려 한다.
train_445,"대인관계(부부, 자녀)",분노,성가신,딸이 손에 박힌 가시를 빼달라고 나한테 떼를 써. 따님이 손에 가시가 박혔는데 빼달라고 떼를 쓰는 군요. 혼자 하는 습관을 들여야 하는데 만날 해달라고 해서 걱정이야. 혼자 하는 습관을 들이려면 어떻게 하는 것이 가장 좋은 방법일까요? 작은 것부터 혼자서 스스로 하는 습관을 갖도록 해줘야겠어. 따님이 스스로 하는 습관을 들이기를 바라요.,"오늘 딸이 손에 가시가 박혀서 나한테 떼를 썼어. 가시를 빼주려고 하니까 혼자서 해보라고 했는데, 자꾸 나한테 와서 도와달라고 하네. 혼자 하는 습관을 들여야 하는데 걱정이야. 작은 것부터 스스로 할 수 있도록 도와줘야겠다.","1. 딸이 손에 박힌 가시를 빼달라고 떼를 쓰고 있다.  
2. 엄마가 딸에게 혼자서 해보라고 말하고 있다.  
3. 주변에는 가시가 박힌 손을 쥐고 있는 딸의 모습이 보인다."
train_446,"대인관계(부부, 자녀)",분노,성가신,아들이 축구놀이를 하다가 이웃집 창문을 깨버렸어. 혼내야 하는데 걱정이다. 아들이 공놀이를 하다가 창문을 깨버렸군요 걱정이겠어요. 혼내야 하는데 아들을 혼내려니 걱정이야. 혼내는 게 걱정이시겠어요. 어떻게 하실지 말씀해 주시겠어요? 일단 잘못한 점을 알려주고 다음부터 안 그러게 교육을 시켜야겠어. 아드님이 사용자님이 원하는 것을 잘 이해하면 좋겠어요.,오늘 아들이 축구놀이 하다가 이웃집 창문을 깨버렸어. 혼내야 하는데 걱정이 많이 되더라. 잘못한 점을 알려주고 다음부터는 조심하라고 교육해야겠어. 아들이 잘 이해했으면 좋겠어.,1. 아들이 축구공을 차다가 이웃집 창문을 깨버린 상황이다. 2. 아들의 표정은 걱정스러움이 가득하다. 3. 주변에는 축구공과 함께 놀고 있는 다른 아이들이 있다.
train_447,"대인관계(부부, 자녀)",슬픔,비통한,딸이랑 또 다퉜어. 딸과 무슨 일로 싸우셨나요? 청소 해줬는데 고마워하긴 커녕 성을 내네. 딸이 고마워하지 않고 성을 내서 싸우셨군요.,오늘 딸이랑 또 다퉜어. 내가 청소해줬는데 고마워하지 않고 성을 내더라. 그 모습이 너무 속상했어. 그래도 딸이 웃는 모습이 떠올라서 마음이 조금 풀리네.,1. 딸이 방 한쪽에서 불만 가득한 표정으로 서 있다. 2. 청소한 방이 깔끔하게 정돈되어 있다. 3. 엄마가 딸을 바라보며 안타까운 마음을 담고 있다.
train_449,"대인관계(부부, 자녀)",상처,버려진,아들과 싸우고 난 다음 아들이 나한테 아무말도 안 하니 소외감을 느껴. 많이 외로우시겠어요. 아드님과 사이를 어떻게 회복하실 건가요? 이번에 아들 생일때 선물 주면서 화해 해야지. 아들 생일때 선물로 화해를 하려고 하시는군요.,"아들과 싸우고 나서 아들이 나한테 아무 말도 안 하니까 정말 외로웠어. 아들이 생일 때 선물로 화해하려고 하는데, 그때는 꼭 사이가 좋아졌으면 좋겠어. 아들이 웃는 모습을 다시 보고 싶어.",1. 아들이 조용히 방 한쪽에 앉아 있다. 2. 생일 선물을 준비하는 엄마의 손길이 바쁘다. 3. 아들의 얼굴에 서운함이 가득한 모습이 보인다.
train_451,"대인관계(부부, 자녀)",분노,좌절한,딸이 나한테 실망이래. 무슨 일 이신가요? 모르겠어 방 청소를 해줘도 난리네. 딸이 실망이라고 해서 화가 나셨군요.,"오늘 딸이 나한테 실망했다고 하더라. 방 청소를 해줬는데도 불만이 많아서 좀 속상했어. 그래도 딸이 나를 바라보는 눈빛이 귀여워서 화가 나기도 했지만, 결국은 이해해주기로 했어.","1. 딸이 방 안에서 불만스러운 표정을 짓고 있다. 2. 엄마가 청소한 방이 정돈되어 있지만, 딸의 마음은 복잡해 보인다. 3. 두 사람의 대화가 따뜻한 분위기를 만들어낸다."
train_454,"대인관계(부부, 자녀)",상처,충격 받은,몇 주 전에 아들이 태어났어! 몇 주 전에 아들이 태어났군요. 그런데 아들이 신체적으로 장애를 갖고 태어났어. 아들이 신체적으로 장애를 갖고 태어났군요. 아이를 처음 봤을땐 너무 충격도 크고 놀라워했는데 의사선생님께서 돌 정도 나이가 되면 수술하면 정상이 된다고 하더라구 아이를 처음 봤을땐 너무 충격도 크고 놀라워했는데 의사선생님께서 돌 정도 나이가 되면 수술하면 정상이 된다고 했군요.,"몇 주 전에 아들이 태어났어. 처음 아기를 봤을 땐 너무 놀라웠고, 신체적으로 장애가 있다는 소식에 마음이 아팠어. 의사선생님이 돌이 지나면 수술로 정상이 될 수 있다고 하더라. 그래도 아들이 건강하게 자라길 바라는 마음이 커.","1. 아기가 조용히 자고 있는 모습이 참 귀엽다.  
2. 작은 손가락이 이불 위에 놓여져 있다.  
3. 방 안은 따뜻한 조명으로 아기의 얼굴을 부드럽게 감싸고 있다."
